State,County Name,x,y,Color,Pop,PopDensity,logPopDens,Largest City,County Full,State Full
MT,Sweet Grass,28,68,G,3670,2,0.3010299957,Big Timber,Sweet Grass County,Montana
MT,Park,28,67,G,16352,5.6,0.748188027,Livingston,Park County,Montana
MT,Toole,27,71.5,G,4892,2.8,0.4471580313,Shelby,Toole County,Montana
MT,Chouteau,27,70.5,G,5732,1.5,0.1760912591,Fort Benton,Chouteau County,Montana
MT,Cascade,27,69.5,G,81625,30.1,1.478566496,Great Falls,Cascade County,Montana
MT,Broadwater,27,68.5,G,5945,4.7,0.6720978579,Townsend,Broadwater County,Montana
MT,Gallatin,27,67.5,G,108063,34.4,1.536558443,Bozeman,Gallatin County,Montana
MT,Pondera,26,71,G,5994,3.8,0.5797835966,Conrad,Pondera County,Montana
MT,Teton,26,70,G,6086,2.7,0.4313637642,Choteau,Teton County,Montana
MT,Lewis and Clark,26,69,G,67805,18.3,1.26245109,Helena,Lewis and Clark County,Montana
MT,Jefferson,26,68,G,11917,6.9,0.8388490907,Montana City,Jefferson County,Montana
MT,Madison,26,67,G,8302,2.1,0.3222192947,Ennis,Madison County,Montana
MT,Glacier,25,71.5,G,13732,4.5,0.6532125138,Cut Bank,Glacier County,Montana
MT,Lake,25,70.5,G,30013,19.3,1.285557309,Polson,Lake County,Montana
MT,Powell,25,69.5,G,6854,3,0.4771212547,Deer Lodge,Powell County,Montana
MT,Deer Lodge,25,68.5,G,9106,12.6,1.100370545,Anaconda,Deer Lodge County,Montana
MT,Silver Bow,25,67.5,G,34770,47.6,1.677606953,Butte,Silver Bow County,Montana
MT,Beaverhead,25,66.5,G,9415,1.7,0.2304489214,Dillon,Beaverhead County,Montana
MT,Flathead,24,71,G,99899,17.9,1.252853031,Kalispell,Flathead County,Montana
MT,Missoula,24,70,G,117309,42.1,1.624282096,Missoula,Missoula County,Montana
MT,Granite,24,69,G,3311,1.8,0.2552725051,Philipsburg,Granite County,Montana
MT,Ravalli,24,68,G,42512,16.8,1.225309282,Hamilton,Ravalli County,Montana
MT,Lincoln,23,71.5,G,19537,5.4,0.7323937598,Libby,Lincoln County,Montana
MT,Sanders,23,70.5,G,11681,4.1,0.6127838567,Thompson Falls,Sanders County,Montana
MT,Mineral,23,69.5,G,4251,3.5,0.5440680444,Superior,Mineral County,Montana
ID,Fremont,24,60,Y,13020,7.1,0.8512583487,St. Anthony,Fremont County,Idaho
ID,Teton,24,59,Y,11426,22.6,1.354108439,Victor,Teton County,Idaho
ID,Bonneville,24,58,Y,114392,55.9,1.747411808,Idaho Falls,Bonneville County,Idaho
ID,Caribou,24,57,Y,6953,3.9,0.591064607,Soda Springs,Caribou County,Idaho
ID,Bear Lake,24,56,Y,6000,6.1,0.785329835,Montpelier,Bear Lake County,Idaho
ID,Clark,23,59.5,Y,913,0.6,-0.2218487496,Dubois,Clark County,Idaho
ID,Madison,23,58.5,Y,39100,80,1.903089987,Rexburg,Madison County,Idaho
ID,Bannock,23,57.5,Y,85765,74.5,1.872156273,Pocatello,Bannock County,Idaho
ID,Franklin,23,56.5,Y,13464,19.3,1.285557309,Preston,Franklin County,Idaho
ID,Jefferson,22,59,Y,28534,23.9,1.378397901,Rigby,Jefferson County,Idaho
ID,Bingham,22,58,Y,45839,21.8,1.338456494,Blackfoot,Bingham County,Idaho
ID,Power,22,57,Y,7671,5.6,0.748188027,American Falls,Power County,Idaho
ID,Oneida,22,56,Y,4385,3.6,0.5563025008,Malad City,Oneida County,Idaho
ID,Lemhi,21,60.5,Y,7847,1.7,0.2304489214,Salmon,Lemhi County,Idaho
ID,Butte,21,59.5,Y,2581,1.3,0.1139433523,Arco,Butte County,Idaho
ID,Blaine,21,58.5,Y,22373,8.1,0.9084850189,Hailey,Blaine County,Idaho
ID,Minidoka,21,57.5,Y,20705,26.5,1.423245874,Rupert,Minidoka County,Idaho
ID,Cassia,21,56.5,Y,23690,8.9,0.9493900066,Burley,Cassia County,Idaho
ID,Clearwater,20,63,Y,8673,3.6,0.5563025008,Orofino,Clearwater County,Idaho
ID,Idaho,20,62,Y,16411,1.9,0.278753601,Grangeville,Idaho County,Idaho
ID,Valley,20,61,Y,10709,2.7,0.4313637642,McCall,Valley County,Idaho
ID,Custer,20,60,Y,4169,0.9,-0.04575749056,Challis,Custer County,Idaho
ID,Camas,20,59,Y,1048,1,0,Fairfield,Camas County,Idaho
ID,Lincoln,20,58,Y,5350,4.3,0.6334684556,Shoshone,Lincoln County,Idaho
ID,Jerome,20,57,Y,23730,37.5,1.574031268,Jerome,Jerome County,Idaho
ID,Twin Falls,20,56,Y,84869,40.2,1.604226053,Twin Falls,Twin Falls County,Idaho
ID,Shoshone,19,63.5,Y,12609,4.9,0.69019608,Kellogg,Shoshone County,Idaho
ID,Latah,19,62.5,Y,39505,34.6,1.539076099,Moscow,Latah County,Idaho
ID,Lewis,19,61.5,Y,3838,8,0.903089987,Kamiah,Lewis County,Idaho
ID,Adams,19,60.5,Y,4097,2.9,0.4623979979,Council,Adams County,Idaho
ID,Gem,19,59.5,Y,17331,29.8,1.474216264,Emmett,Gem County,Idaho
ID,Boise,19,58.5,Y,7378,3.7,0.5682017241,Robie Creek,Boise County,Idaho
ID,Elmore,19,57.5,Y,26743,8.8,0.9444826722,Mountain Home,Elmore County,Idaho
ID,Gooding,19,56.5,Y,15148,21.2,1.326335861,Gooding,Gooding County,Idaho
ID,Boundary,18,66,Y,11845,8.6,0.9344984512,Bonners Ferry,Boundary County,Idaho
ID,Bonner,18,65,Y,43611,23.6,1.372912003,Sandpoint,Bonner County,Idaho
ID,Kootenai,18,64,Y,157322,111.3,2.046495164,Coeur d'Alene,Kootenai County,Idaho
ID,Benewah,18,63,Y,9138,12,1.079181246,St. Maries,Benewah County,Idaho
ID,Nez Perce,18,62,Y,40217,46.3,1.665580991,Lewiston,Nez Perce County,Idaho
ID,Washington,18,60,Y,10057,7,0.84509804,Weiser,Washington County,Idaho
ID,Payette,18,59,Y,23260,55.6,1.745074792,Payette,Payette County,Idaho
ID,Canyon,18,58,Y,217633,321.6,2.50731604,Nampa,Canyon County,Idaho
ID,Ada,18,57,Y,456849,372.8,2.571475904,Boise,Ada County,Idaho
ID,Owyhee,18,56,Y,11552,1.5,0.1760912591,Homedale,Owyhee County,Idaho
UT,Daggett,26,48,R,613,1.5,0.1760912591,Manila,Daggett County,Utah
UT,Uintah,26,47,R,36084,7.3,0.8633228601,Vernal,Uintah County,Utah
UT,Grand,26,46,R,9640,2.5,0.3979400087,Moab,Grand County,Utah
UT,San Juan,26,45,R,15302,1.9,0.278753601,Blanding,San Juan County,Utah
UT,Summit,25,48.5,R,41103,19.4,1.28780173,Park City,Summit County,Utah
UT,Duchesne,25,47.5,R,20148,5.7,0.7558748557,Roosevelt,Duchesne County,Utah
UT,Carbon,25,46.5,R,20308,14.5,1.161368002,Price,Carbon County,Utah
UT,Emery,25,45.5,R,10117,2.5,0.3979400087,Castle Dale,Emery County,Utah
UT,Wayne,25,44.5,R,2689,1.1,0.04139268516,Loa,Wayne County,Utah
UT,Rich,24,50,R,2389,2.2,0.3424226808,Garden City,Rich County,Utah
UT,Morgan,24,49,R,11664,15.5,1.190331698,Morgan,Morgan County,Utah
UT,Wasatch,24,48,R,31708,20,1.301029996,Heber,Wasatch County,Utah
UT,Utah,24,47,R,605490,257.8,2.411282913,Provo,Utah County,Utah
UT,Sevier,24,46,R,21280,10.9,1.037426498,Richfield,Sevier County,Utah
UT,Garfield,24,45,R,4998,1,0,Panguitch,Garfield County,Utah
UT,Kane,24,44,R,7484,1.8,0.2552725051,Kanab,Kane County,Utah
UT,Cache,23,49.5,R,124165,96.7,1.985426474,Logan,Cache County,Utah
UT,Davis,23,48.5,R,345767,1025.8,3.011062695,Layton,Davis County,Utah
UT,Salt Lake,23,47.5,R,1133646,1387.1,3.142107772,Salt Lake City,Salt Lake County,Utah
UT,Sanpete,23,46.5,R,29850,17.5,1.243038049,Ephraim,Sanpete County,Utah
UT,Piute,23,45.5,R,1866,2.1,0.3222192947,Circleville,Piute County,Utah
UT,Iron,23,44.5,R,51213,14,1.146128036,Cedar City,Iron County,Utah
UT,Box Elder,22,50,R,53946,8.7,0.9395192526,Brigham City,Box Elder County,Utah
UT,Weber,22,49,R,251498,401.4,2.603577368,Ogden,Weber County,Utah
UT,Tooele,22,48,R,67397,8.4,0.9242792861,Tooele,Tooele County,Utah
UT,Juab,22,47,R,11301,3,0.4771212547,Nephi,Juab County,Utah
UT,Millard,22,46,R,12854,1.9,0.278753601,Delta,Millard County,Utah
UT,Beaver,22,45,R,6517,2.6,0.414973348,Beaver,Beaver County,Utah
UT,Washington,22,44,R,165811,56.9,1.755112266,St. George,Washington County,Utah
AZ,Apache,25,32.5,G,71511,6.4,0.806179974,Eagar,Apache County,Arizona
AZ,Greenlee,25,31.5,G,9522,4.6,0.6627578317,Clifton,Greenlee County,Arizona
AZ,Graham,25,30.5,G,37996,8.1,0.9084850189,Safford,Graham County,Arizona
AZ,Cochise,25,29.5,G,125867,21.3,1.328379603,Sierra Vista,Cochise County,Arizona
AZ,Navajo,24,33,G,109270,10.8,1.033423755,Show Low,Navajo County,Arizona
AZ,Gila,24,32,G,53546,11.3,1.053078443,Payson,Gila County,Arizona
AZ,Pinal,24,31,G,432793,70,1.84509804,San Tan Valley,Pinal County,Arizona
AZ,Santa Cruz,24,30,G,46480,38.3,1.583198774,Nogales,Santa Cruz County,Arizona
AZ,Coconino,23,32.5,G,141274,7.2,0.8573324964,Flagstaff,Coconino County,Arizona
AZ,Yavapai,23,31.5,G,228067,26,1.414973348,Prescott Valley,Yavapai County,Arizona
AZ,Maricopa,23,30.5,G,4328810,414.9,2.617943435,Phoenix,Maricopa County,Arizona
AZ,Pima,23,29.5,G,1027207,106.7,2.028164419,Tucson,Pima County,Arizona
AZ,Mohave,22,33,G,207695,15,1.176091259,Lake Havasu City,Mohave County,Arizona
AZ,La Paz,22,32,G,20793,4.6,0.6627578317,Parker,La Paz County,Arizona
AZ,Yuma,22,31,G,209468,35.5,1.550228353,Yuma,Yuma County,Arizona
NV,Elko,19,47.5,B,52297,2.8,0.4471580313,Elko,Elko County,Nevada
NV,Eureka,19,46.5,B,1859,0.5,-0.3010299957,Crescent Valley,Eureka County,Nevada
NV,White Pine,19,45.5,B,9679,1.1,0.04139268516,Ely,White Pine County,Nevada
NV,Lincoln,19,44.5,B,5180,0.5,-0.3010299957,Pioche,Lincoln County,Nevada
NV,Clark,19,43.5,B,2182004,247.3,2.393224116,Las Vegas,Clark County,Nevada
NV,Humboldt,18,48,B,16828,1.7,0.2304489214,Winnemucca,Humboldt County,Nevada
NV,Lander,18,47,B,5643,1.1,0.04139268516,Battle Mountain,Lander County,Nevada
NV,Churchill,18,46,B,24259,5,0.6989700043,Fallon,Churchill County,Nevada
NV,Nye,18,45,B,44380,2.4,0.3802112417,Pahrump,Nye County,Nevada
NV,Esmeralda,18,44,B,969,0.2,-0.6989700043,Dyer,Esmeralda County,Nevada
NV,Pershing,17,47.5,B,6615,1.1,0.04139268516,Lovelock,Pershing County,Nevada
NV,Storey,17,46.5,B,3988,15.3,1.184691431,Virginia City,Storey County,Nevada
NV,Lyon,17,45.5,B,54380,26,1.414973348,Fernley,Lyon County,Nevada
NV,Mineral,17,44.5,B,4460,1.3,0.1139433523,Hawthorne,Mineral County,Nevada
NV,Washoe,16,48,B,456936,66.9,1.825426118,Reno,Washoe County,Nevada
NV,Carson City,16,47,B,54773,382.1,2.582177038,Carson City,Carson City,Nevada
NV,Douglas,16,46,B,48132,66.2,1.820857989,Gardnerville Ranchos,Douglas County,Nevada
CA,Inyo,17,36.5,Y,17977,1.8,0.2552725051,Bishop,Inyo County,California
CA,San Bernardino,17,35.5,Y,2149031,101.5,2.006466042,San Bernardino,San Bernardino County,California
CA,Riverside,17,34.5,Y,2411439,303.8,2.48258777,Riverside,Riverside County,California
CA,Imperial,17,33.5,Y,180701,41.8,1.621176282,El Centro,Imperial County,California
CA,Mono,16,37,Y,14310,4.7,0.6720978579,Mammoth Lakes,Mono County,California
CA,Tulare,16,36,Y,461898,91.7,1.962369336,Visalia,Tulare County,California
CA,Kern,16,35,Y,887641,103.3,2.014100322,Bakersfield,Kern County,California
CA,Orange,16,34,Y,3168044,3807.7,3.580662724,Mission Viejo,Orange County,California
CA,San Diego,16,33,Y,3316073,735.8,2.866759783,San Diego,San Diego County,California
CA,Alpine,15,38.5,Y,1039,1.6,0.2041199827,Mesa Vista,Alpine County,California
CA,Mariposa,15,37.5,Y,17420,12.6,1.100370545,Midpines,Mariposa County,California
CA,Fresno,15,36.5,Y,984521,156.2,2.19368103,Fresno,Fresno County,California
CA,Kings,15,35.5,Y,150691,110.1,2.041787319,Hanford,Kings County,California
CA,Los Angeles,15,34.5,Y,10081570,2419.6,3.383743576,Los Angeles,Los Angeles County,California
CA,El Dorado,14,40,Y,188563,106,2.025305865,El Dorado Hills,El Dorado County,California
CA,Amador,14,39,Y,38429,64.1,1.80685803,Ione,Amador County,California
CA,Tuolumne,14,38,Y,54045,24.9,1.396199347,Sonora,Tuolumne County,California
CA,Madera,14,37,Y,155433,70.6,1.848804701,Madera,Madera County,California
CA,San Benito,14,36,Y,60376,39.8,1.599883072,Hollister,San Benito County,California
CA,San Luis Obispo,14,35,Y,282165,81.7,1.912222057,El Paso de Robles,San Luis Obispo County,California
CA,Ventura,14,34,Y,847263,446.7,2.650015952,Oxnard,Ventura County,California
CA,Sierra,13,42.5,Y,3040,3.4,0.531478917,Loyalton,Sierra County,California
CA,Nevada,13,41.5,Y,99244,103.1,2.013258665,Grass Valley,Nevada County,California
CA,Placer,13,40.5,Y,385512,247.6,2.39375064,Roseville,Placer County,California
CA,Sacramento,13,39.5,Y,1524553,1470.8,3.167553621,Sacramento,Sacramento County,California
CA,Calaveras,13,38.5,Y,45514,44.7,1.650307523,Rancho Calaveras,Calaveras County,California
CA,Stanislaus,13,37.5,Y,543194,344.2,2.536810866,Modesto,Stanislaus County,California
CA,Merced,13,36.5,Y,271382,132.2,2.121231455,Merced,Merced County,California
CA,Monterey,13,35.5,Y,433410,126.5,2.102090526,Salinas,Monterey County,California
CA,Santa Barbara,13,34.5,Y,444829,155,2.190331698,Santa Barbara,Santa Barbara County,California
CA,Modoc,12,44,Y,8907,2.5,0.3979400087,Alturas,Modoc County,California
CA,Lassen,12,43,Y,30818,7.7,0.8864907252,Susanville,Lassen County,California
CA,Plumas,12,42,Y,18660,7.8,0.8920946027,Portola,Plumas County,California
CA,Yuba,12,41,Y,76360,114.2,2.057666104,Linda,Yuba County,California
CA,Yolo,12,40,Y,217352,197.9,2.296445794,Davis,Yolo County,California
CA,San Joaquin,12,39,Y,742603,492.6,2.692494408,Stockton,San Joaquin County,California
CA,Alameda,12,38,Y,1656754,2043.6,3.310395894,Oakland,Alameda County,California
CA,Santa Clara,12,37,Y,1927470,1381,3.140193679,San Jose,Santa Clara County,California
CA,Santa Cruz,12,36,Y,273962,589.4,2.770410132,Santa Cruz,Santa Cruz County,California
CA,Shasta,11,43.5,Y,179212,46.9,1.671172843,Redding,Shasta County,California
CA,Tehama,11,42.5,Y,63912,21.5,1.33243846,Red Bluff,Tehama County,California
CA,Butte,11,41.5,Y,225817,134.4,2.128399269,Chico,Butte County,California
CA,Sutter,11,40.5,Y,96109,157.3,2.196728723,Yuba City,Sutter County,California
CA,Solano,11,39.5,Y,441829,503,2.701567985,Vallejo,Solano County,California
CA,Contra Costa,11,38.5,Y,1142251,1465.2,3.16589691,Concord,Contra Costa County,California
CA,San Mateo,11,36.5,Y,767423,1602.2,3.204716727,Daly City,San Mateo County,California
CA,Siskiyou,10,44,Y,43468,7.2,0.8573324964,Yreka,Siskiyou County,California
CA,Trinity,10,43,Y,12700,4.3,0.6334684556,Weaverville,Trinity County,California
CA,Glenn,10,42,Y,27976,21.4,1.330413773,Orland,Glenn County,California
CA,Colusa,10,41,Y,21454,18.6,1.269512944,Colusa,Colusa County,California
CA,Napa,10,40,Y,139623,182.4,2.261024834,Napa,Napa County,California
CA,Marin,10,39,Y,259943,485.1,2.685831275,San Rafael,Marin County,California
CA,San Francisco,10,37,Y,874961,17179.2,4.235002936,San Francisco,San Francisco County,California
CA,Del Norte,9,43.5,Y,27495,28.4,1.45331834,Crescent City,Del Norte County,California
CA,Humboldt,9,42.5,Y,135940,37.7,1.57634135,Eureka,Humboldt County,California
CA,Mendocino,9,41.5,Y,87224,25.1,1.399673721,Ukiah,Mendocino County,California
CA,Lake,9,40.5,Y,64195,51.5,1.711807229,Lakeport,Lake County,California
CA,Sonoma,9,39.5,Y,499772,307.1,2.487279816,Santa Rosa,Sonoma County,California
OR,Wallowa,16,54,R,7004,2.2,0.3424226808,Enterprise,Wallowa County,Oregon
OR,Union,16,53,R,26337,12.6,1.100370545,La Grande,Union County,Oregon
OR,Baker,16,52,R,16019,5.3,0.7242758696,Baker City,Baker County,Oregon
OR,Malheur,16,51,R,30412,3.2,0.5051499783,Ontario,Malheur County,Oregon
OR,Umatilla,15,53.5,R,77129,23.6,1.372912003,Hermiston,Umatilla County,Oregon
OR,Morrow,15,52.5,R,11303,5.5,0.7403626895,Boardman,Morrow County,Oregon
OR,Grant,15,51.5,R,7189,1.6,0.2041199827,John Day,Grant County,Oregon
OR,Harney,15,50.5,R,7267,0.7,-0.15490196,Burns,Harney County,Oregon
OR,Gilliam,14,54,R,1878,1.6,0.2041199827,Condon,Gilliam County,Oregon
OR,Wheeler,14,53,R,1415,0.8,-0.09691001301,Fossil,Wheeler County,Oregon
OR,Crook,14,52,R,23011,7,0.84509804,Prineville,Crook County,Oregon
OR,Lake,14,51,R,7837,1,0,Lakeview,Lake County,Oregon
OR,Hood River,13,55.5,R,23209,42.8,1.631443769,Hood River,Hood River County,Oregon
OR,Wasco,13,54.5,R,26130,10.6,1.025305865,The Dalles,Wasco County,Oregon
OR,Sherman,13,53.5,R,1642,2.1,0.3222192947,Wasco,Sherman County,Oregon
OR,Jefferson,13,52.5,R,23607,12.2,1.086359831,Madras,Jefferson County,Oregon
OR,Deschutes,13,51.5,R,186251,52.3,1.718501689,Bend,Deschutes County,Oregon
OR,Klamath,13,50.5,R,66921,11.2,1.049218023,Klamath Falls,Klamath County,Oregon
OR,Multnomah,12,56,R,804606,1704.9,3.231698911,Portland,Multnomah County,Oregon
OR,Clackamas,12,55,R,410463,201,2.303196057,Lake Oswego,Clackamas County,Oregon
OR,Marion,12,54,R,339641,266.7,2.426023016,Salem,Marion County,Oregon
OR,Linn,12,53,R,125048,50.9,1.706717782,Albany,Linn County,Oregon
OR,Lane,12,52,R,373340,77.2,1.8876173,Eugene,Lane County,Oregon
OR,Douglas,12,51,R,109114,21.4,1.330413773,Roseburg,Douglas County,Oregon
OR,Jackson,12,50,R,216574,73,1.86332286,Medford,Jackson County,Oregon
OR,Columbia,11,55.5,R,51375,75.1,1.875639937,St. Helens,Columbia County,Oregon
OR,Washington,11,54.5,R,589481,731.4,2.864154956,Hillsboro,Washington County,Oregon
OR,Yamhill,11,53.5,R,104831,138.6,2.14176323,McMinnville,Yamhill County,Oregon
OR,Polk,11,52.5,R,83037,101.8,2.007747778,Monmouth,Polk County,Oregon
OR,Benton,11,51.5,R,91107,126.6,2.102433706,Corvallis,Benton County,Oregon
OR,Josephine,11,50.5,R,86251,50.4,1.702430536,Grants Pass,Josephine County,Oregon
OR,Clatsop,10,55,R,39102,44.7,1.650307523,Astoria,Clatsop County,Oregon
OR,Tillamook,10,54,R,26389,22.9,1.359835482,Tillamook,Tillamook County,Oregon
OR,Lincoln,10,53,R,48547,47,1.672097858,Lincoln City,Lincoln County,Oregon
OR,Coos,10,52,R,63686,39.5,1.596597096,Coos Bay,Coos County,Oregon
OR,Curry,10,51,R,22650,13.7,1.136720567,Brookings,Curry County,Oregon
WA,Pend Oreille,16,68,G,13377,9.3,0.9684829486,Newport,Pend Oreille County,Washington
WA,Spokane,16,67,G,505505,267.2,2.426836454,Spokane,Spokane County,Washington
WA,Whitman,16,66,G,49231,20.7,1.315970345,Pullman,Whitman County,Washington
WA,Garfield,16,65,G,2230,3.2,0.5051499783,Pomeroy,Garfield County,Washington
WA,Asotin,16,64,G,22421,34,1.531478917,Clarkston,Asotin County,Washington
WA,Stevens,15,67.5,G,44655,17.6,1.245512668,Colville,Stevens County,Washington
WA,Lincoln,15,66.5,G,10574,4.6,0.6627578317,Davenport,Lincoln County,Washington
WA,Adams,15,65.5,G,19594,9.7,0.9867717343,Othello,Adams County,Washington
WA,Columbia,15,64.5,G,3992,4.7,0.6720978579,Dayton,Columbia County,Washington
WA,Ferry,14,67,G,7578,3.4,0.531478917,Republic,Ferry County,Washington
WA,Franklin,14,66,G,92009,62.9,1.798650645,Pasco,Franklin County,Washington
WA,Walla Walla,14,65,G,60365,46.3,1.665580991,Walla Walla,Walla Walla County,Washington
WA,Okanogan,13,67.5,G,41842,7.8,0.8920946027,Omak,Okanogan County,Washington
WA,Douglas,13,66.5,G,42023,21.1,1.324282455,East Wenatchee,Douglas County,Washington
WA,Grant,13,65.5,G,95502,33.3,1.522444234,Moses Lake,Grant County,Washington
WA,Benton,13,64.5,G,197518,103,2.012837225,Kennewick,Benton County,Washington
WA,Chelan,12,67,G,76229,24.8,1.394451681,Wenatchee,Chelan County,Washington
WA,Kittitas,12,66,G,45897,17.8,1.250420002,Ellensburg,Kittitas County,Washington
WA,Yakima,12,65,G,249697,56.6,1.752816431,Yakima,Yakima County,Washington
WA,Klickitat,12,64,G,21721,10.9,1.037426498,Goldendale,Klickitat County,Washington
WA,Whatcom,11,69.5,G,220821,95.5,1.980003372,Bellingham,Whatcom County,Washington
WA,Skagit,11,68.5,G,125612,67.5,1.829303773,Mount Vernon,Skagit County,Washington
WA,Snohomish,11,67.5,G,798808,341.8,2.533772058,Marysville,Snohomish County,Washington
WA,King,11,66.5,G,2195502,912.9,2.960423207,Seattle,King County,Washington
WA,Pierce,11,65.5,G,877013,476.3,2.677880582,Tacoma,Pierce County,Washington
WA,Skamania,11,64.5,G,11753,6.7,0.8260748027,Carson,Skamania County,Washington
WA,San Juan,10,70,G,16788,90.7,1.957607287,Friday Harbor,San Juan County,Washington
WA,Island,10,69,G,82866,376.6,2.575880316,Oak Harbor,Island County,Washington
WA,Thurston,10,66,G,279711,349.4,2.543322901,Olympia,Thurston County,Washington
WA,Lewis,9,65.5,G,78145,31.4,1.496929648,Centralia,Lewis County,Washington
WA,Cowlitz,10,65,G,106778,89.8,1.953276337,Longview,Cowlitz County,Washington
WA,Clark,10,64,G,473252,676.2,2.830075166,Vancouver,Clark County,Washington
WA,Kitsap,9,67.5,G,265882,635.9,2.803388825,Bremerton,Kitsap County,Washington
WA,Mason,9,66.5,G,63804,63.3,1.80140371,Shelton,Mason County,Washington
WA,Wahkiakum,9,64.5,G,4268,15.1,1.178976947,Puget Island,Wahkiakum County,Washington
WA,Clallam,8,68,G,75392,41.1,1.613841822,Port Angeles,Clallam County,Washington
WA,Jefferson,8,67,G,31285,16.6,1.220108088,Port Townsend,Jefferson County,Washington
WA,Grays Harbor,8,66,G,72779,38.3,1.583198774,Aberdeen,Grays Harbor County,Washington
WA,Pacific,8,65,G,21688,22.4,1.350248018,Raymond,Pacific County,Washington
HI,Hawaii,9,21.5,Y,199459,45.9,1.661812686,Hilo,Hawaii County,Hawaii
HI,Kalawao,8,23,Y,66,7.5,0.8750612634,#N/A,Kalawao County,Hawaii
HI,Maui,8,22,Y,165979,133.3,2.124830149,Kahului,Maui County,Hawaii
HI,Honolulu,7,22.5,Y,984821,1586.7,3.200494822,Honolulu,Honolulu County,Hawaii
HI,Kauai,6,23,Y,71769,108.2,2.034227261,Kapaa,Kauai County,Hawaii
AK,Wrangell City and Borough,9,80.5,R,2502,0.9,-0.04575749056,Wrangell,Wrangell City and Borough,Alaska
AK,Ketchikan Gateway Borough,9,79.5,R,13800,2.8,0.4471580313,Ketchikan,Ketchikan Gateway Borough,Alaska
AK,Petersburg Borough,8,81,R,3257,1.2,0.07918124605,#N/A,Petersburg Borough,Alaska
AK,Prince of Wales-Hyder Census Area,8,80,R,6407,1.4,0.1461280357,Metlakatla,Prince of Wales-Hyder Census Area,Alaska
AK,Juneau City and Borough,7,81.5,R,32227,11.6,1.064457989,Juneau,Juneau City and Borough,Alaska
AK,Sitka City and Borough,7,80.5,R,8640,3.1,0.4913616938,Sitka,Sitka City and Borough,Alaska
AK,Skagway Municipality,6,83,R,1107,2.1,0.3222192947,Skagway,Skagway Municipality,Alaska
AK,Haines Borough,6,82,R,2518,1.1,0.04139268516,Haines,Haines Borough,Alaska
AK,Hoonah-Angoon Census Area,6,81,R,2139,0.3,-0.5228787453,Hoonah,Hoonah-Angoon Census Area,Alaska
AK,Yakutat City and Borough,5,80.5,R,649,0.1,-1,Yakutat,Yakutat City and Borough,Alaska
AK,Copper River Census Area,4,82,R,1929,0.12,-0.920818754,Glennallen,Copper River Census Area,Alaska
AK,Chugach Census Area,4,81,R,7372,0.7,-0.15490196,Valdez,Chugach Census Area,Alaska
AK,Fairbanks North Star Borough,3,83.5,R,99072,13.3,1.123851641,Fairbanks,Fairbanks North Star Borough,Alaska
AK,Southeast Fairbanks Census Area,3,82.5,R,6878,0.3,-0.5228787453,Deltana,Southeast Fairbanks Census Area,Alaska
